id	abbrev	charge	formula	mass	name	deltaG
cpd15364_c0	cpd15364_c0	-5	C26H41N7O26P5S	0	2'-(5''-triphosphoribosyl)-3'-dephospho-CoA_c0	-1298.6
cpd15358_c0	cpd15358_c0	-1	C21H42O7P	0	2-octadecanoyl-sn-glycerol 3-phosphate_c0	-340.21
cpd01080_c0	cpd01080_c0	-1	C18H35O2	0	ocdca_c0	-60.83
cpd01318_c0	cpd01318_c0	-1	C26H42NO6	0	Glycocholate_c0	-196.57
cpd00526_c0	cpd00526_c0	-1	C24H39O5	0	Cholate_c0	-165.99
cpd00300_c0	cpd00300_c0	0	C5H4N4O3	0	Urate_c0	-90.93
cpd00040_c0	cpd00040_c0	-1	C2HO3	0	Glyoxalate_c0	-111.04
cpd00906_c0	cpd00906_c0	-2	C30H50O7P2	0	all-trans-Hexaprenyl diphosphate_c0	-298.73
cpd09027_c0	cpd09027_c0	-1	C5H5N4O5	0	5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate_c0	-184.24
cpd01567_c0	cpd01567_c0	-1	C4H5N4O3	0	(R)-Allantoin_c0	-116.06
cpd00083_c0	cpd00083_c0	-2	C16H23N5O16P2	0	GDP-mannose_c0	-673.08
cpd00286_c0	cpd00286_c0	-2	C55H89O4P	0	Undecaprenylphosphate_c0	49.72
cpd00031_c0	cpd00031_c0	-2	C10H13N5O11P2	0	GDP_c0	-516.3
cpd11214_c0	cpd11214_c0	-1	C61H100O9P	0	D-Mannosyl-1-phosphoundecaprenol_c0	-107.06
cpd15342_c0	cpd15342_c0	0	C23H46NO7P	0	2-Acyl-sn-glycero-3-phosphoethanolamine octadec-11-enoyl_c0	-300.86
cpd00068_c0	cpd00068_c0	-3	C10H12N4O14P3	0	ITP_c0	-729.58
cpd00090_c0	cpd00090_c0	-2	C10H12N4O11P2	0	IDP_c0	-521.58
cpd11912_c0	cpd11912_c0	0	C10H12N5O3R	0	tRNA-Glu_c0	10000000
cpd12227_c0	cpd12227_c0	0	C15H19N6O6R	0	L-Glutamyl-tRNA-Glu_c0	10000000
cpd03244_c0	cpd03244_c0	-1	C26H44NO6S	0	Taurodeoxycholate_c0	-195.763
cpd02733_c0	cpd02733_c0	-1	C24H39O4	0	Deoxycholate_c0	-126.15
cpd00102_c0	cpd00102_c0	-2	C3H5O6P	0	Glyceraldehyde3-phosphate_c0	-319.2
cpd04058_c0	cpd04058_c0	0	C9H18N4O4	0	L-N2-(2-Carboxyethyl)arginine_c0	-141.43
cpd00095_c0	cpd00095_c0	-2	C3H5O6P	0	Glycerone-phosphate_c0	-320.66
cpd00349_c0	cpd00349_c0	-4	C7H12O13P2	0	Sedoheptulose 1,7-bisphosphate_c0	-678.84
cpd00236_c0	cpd00236_c0	-2	C4H7O7P	0	D-Erythrose4-phosphate_c0	-355.62
cpd15561_c0	cpd15561_c0	0	C49H76O4	0	Ubiquinol-8_c0	120.8
cpd15560_c0	cpd15560_c0	0	C49H74O4	0	Ubiquinone-8_c0	142.5
cpd11580_c0	cpd11580_c0	0	C7H13N3O4	0	Gly-Gln_c0	-152.27
cpd00053_c0	cpd00053_c0	0	C5H10N2O3	0	L-Glutamine_c0	-121.69
cpd15337_c0	cpd15337_c0	0	C19H40NO7P	0	2-Acyl-sn-glycero-3-phosphoethanolamine tetradecanoyl_c0	-329.7
cpd03847_c0	cpd03847_c0	-1	C14H27O2	0	Myristic acid_c0	-67.31
cpd00322_c0	cpd00322_c0	0	C6H13NO2	0	L-Isoleucine_c0	-84.87
cpd00508_c0	cpd00508_c0	-1	C6H9O3	0	3MOP_c0	-109.64
cpd00301_c0	cpd00301_c0	0	C17H28O	0	Sterol_c0	10.74
cpd11624_c0	cpd11624_c0	0	C10H18NO8PR2	0	Lecithin_c0	10000000
cpd02601_c0	cpd02601_c0	0	C9H19NO7PR	0	2-Lysolecithin_c0	10000000
cpd11979_c0	cpd11979_c0	0	C18H27O2R	0	Steryl ester_c0	10000000
cpd00072_c0	cpd00072_c0	-2	C6H11O9P	0	D-fructose-6-phosphate_c0	-431.67
cpd00288_c0	cpd00288_c0	-1	C6H13NO8P	0	D-Glucosamine phosphate_c0	-395.53
cpd15694_c0	cpd15694_c0	-2	C38H72NO10P	0	Diisohexadecanoylphosphatidylserine_c0	-425.5
cpd15700_c0	cpd15700_c0	0	C37H74NO8P	0	Diisohexadecanoylphosphatidylethanolamine_c0	-344.85
cpd11582_c0	cpd11582_c0	0	C7H14N2O4	0	ala-L-Thr-L_c0	-155.11
cpd00161_c0	cpd00161_c0	0	C4H9NO3	0	L-Threonine_c0	-124.34
cpd00293_c0	cpd00293_c0	-2	C8H14NO9P	0	N-Acetyl-D-glucosamine 6-phosphate_c0	-425.13
cpd02611_c0	cpd02611_c0	-2	C8H14NO9P	0	N-Acetyl-D-glucosamine1-phosphate_c0	-425.13
cpd00094_c0	cpd00094_c0	-1	C4H5O3	0	2-Oxobutyrate_c0	-111.07
cpd15341_c0	cpd15341_c0	0	C23H48NO7P	0	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0)_c0	-323.22
cpd03555_c0	cpd03555_c0	-1	C20H31O4	0	15(S)-HPETE_c0	-34.21
cpd00111_c0	cpd00111_c0	-2	C20H30N6O12S2	0	Oxidized glutathione_c0	-434.73
cpd02890_c0	cpd02890_c0	-1	C20H31O3	0	15(S)-HETE_c0	-11.01
cpd00805_c0	cpd00805_c0	-2	C6H11O9P	0	D-Tagatose 6-phosphate_c0	-431.67
cpd02371_c0	cpd02371_c0	-4	C6H10O12P2	0	D-Tagatose 1,6-biphosphate_c0	-644.17
cpd00642_c0	cpd00642_c0	0	C6H12O5	0	L-Rhamnulose_c0	-181.19
cpd00831_c0	cpd00831_c0	-2	C6H11O8P	0	L-Rhamnulose 1-phosphate_c0	-393.69
cpd01982_c0	cpd01982_c0	-1	C5H11NO7P	0	5-Phosphoribosylamine_c0	-358.87
cpd15277_c0	cpd15277_c0	-2	C27H51N2O8PRS	0	Palmitoyl-ACP_c0	10000000
cpd00184_c0	cpd00184_c0	0	C10H14N2O5	0	Thymidine_c0	-145.84
cpd00151_c0	cpd00151_c0	0	C5H6N2O2	0	Thymine_c0	-61.48
cpd00509_c0	cpd00509_c0	-2	C5H9O7P	0	deoxyribose-1-phosphate_c0	-354.28
cpd11481_c0	cpd11481_c0	-1	C27H51N2O9PRS	0	R-3-hydroxypalmitoyl-acyl-carrierprotein-_c0	10000000
cpd11485_c0	cpd11485_c0	-2	C27H50N2O9PRS	0	3-oxohexadecanoyl-acp_c0	10000000
cpd09801_c0	cpd09801_c0	0	C11H10	0	2-Methylnaphthalene_c0	41.441
cpd00176_c0	cpd00176_c0	-1	C6H9O6	0	2-keto-3-deoxygluconate_c0	-220.14
cpd02663_c0	cpd02663_c0	-1	C6H7O6	0	2,5-Diketo-3-deoxy-D-gluconate_c0	-212.12
cpd00541_c0	cpd00541_c0	-1	C8H13O2S2	0	Lipoate_c0	-63.98
cpd14955_c0	cpd14955_c0	-1	C18H25N5O8PS2	0	Lipoyl-AMP_c0	-268.03
cpd00182_c0	cpd00182_c0	0	C10H13N5O4	0	Adenosine_c0	-45.35
cpd14887_c0	cpd14887_c0	-3	C43H65N7O17P3S	0	(7Z,10Z,13Z,16Z,19Z)-Docosapentaenoyl-CoA_c0	-641.63
cpd16301_c0	cpd16301_c0	-1	C22H33O2	0	Docosapentaenoic acid_c0	57.45
cpd08375_c0	cpd08375_c0	-5	C45H53CoN4O14	0	Cobalt-precorrin 8_c0	10000000
cpd03421_c0	cpd03421_c0	-3	C45H55CoN4O14	0	Cobyrinate_c0	10000000
cpd02787_c0	cpd02787_c0	0	C22H28N2O4	0	16-Methoxy-2,3-dihydro-3-hydroxytabersonine_c0	10000000
cpd00019_c0	cpd00019_c0	0	C14H20N6O5S	0	S-Adenosyl-homocysteine_c0	-76.11
cpd01736_c0	cpd01736_c0	0	C23H30N2O4	0	Deacetoxyvindoline_c0	10000000
cpd00062_c0	cpd00062_c0	-3	C9H12N2O15P3	0	UTP_c0	-813.77
cpd15323_c0	cpd15323_c0	-1	C24H48O9P	0	1-Acyl-sn-glycero-3-phosphoglycerol octadecanoyl_c0	-394.89
cpd00145_c0	cpd00145_c0	-1	C3H3O4	0	Hydroxypyruvate_c0	-148.92
cpd00843_c0	cpd00843_c0	-1	C3H3O4	0	Tartronate semialdehyde_c0	-149.92
cpd15603_c0	cpd15603_c0	0	C5H10N2O3S	0	Gly-Cys_c0	10000000
cpd00084_c0	cpd00084_c0	0	C3H7NO2S	0	L-Cysteine_c0	-83.394
cpd11435_c0	cpd11435_c0	-3	C35H59N7O17P3S	0	fa1coa_c0	-768.2
cpd15673_c0	cpd15673_c0	-1	C17H34O7P	0	1-isotetradecanoyl-sn-glycerol 3-phosphate_c0	-348.5
cpd15679_c0	cpd15679_c0	-1	C31H60O8P	0	1,2-diisotetradecanoyl-sn-glycerol 3-phosphate_c0	-368.32
cpd15330_c0	cpd15330_c0	-1	C17H32O7P	0	1-tetradec-7-enoyl-sn-glycerol 3-phosphate_c0	-324.33
cpd15298_c0	cpd15298_c0	-1	C14H25O2	0	tetradecenoate_c0	-45.61
cpd15354_c0	cpd15354_c0	-1	C19H36O7P	0	2-hexadec-9-enoyl-sn-glycerol 3-phosphate_c0	-321.09
cpd11480_c0	cpd11480_c0	-2	C23H43N2O9PRS	0	D-3-Hydroxydodecanoyl-[acp]_c0	10000000
cpd11489_c0	cpd11489_c0	-2	C23H42N2O9PRS	0	3-oxododecanoyl-acp_c0	10000000
cpd00065_c0	cpd00065_c0	0	C11H12N2O2	0	L-Tryptophan_c0	-25
cpd00318_c0	cpd00318_c0	1	C10H13N2	0	Tryptamine_c0	54.64
cpd00152_c0	cpd00152_c0	2	C5H16N4	0	Agmatine_c0	5.87
cpd00190_c0	cpd00190_c0	0	C6H12O6	0	beta-D-Glucose_c0	-218.28
cpd00863_c0	cpd00863_c0	-2	C6H11O9P	0	beta-D-Glucose 6-phosphate_c0	-430.78
cpd11849_c0	cpd11849_c0	0	HRS	0	RSH_c0	10000000
cpd14475_c0	cpd14475_c0	0	HO2R	0	ROOH_c0	10000000
cpd00057_c0	cpd00057_c0	0	HOR	0	Alcohol_c0	10000000
cpd14474_c0	cpd14474_c0	0	R2S2	0	R-S-S-R_c0	10000000
cpd13383_c0	cpd13383_c0	-3	C11H16O19P3R2	0	1-Phosphatidyl-1D-myo-inositol 3,4-bisphosphate_c0	10000000
cpd12572_c0	cpd12572_c0	-2	C11H16O16P2R2	0	1-Phosphatidyl-1D-myo-inositol 3-phosphate_c0	10000000
cpd00862_c0	cpd00862_c0	-1	C6H12O9P	0	alpha-D-Hexose 1-phosphate_c0	-430.78
cpd02340_c0	cpd02340_c0	-1	C6H12O9P	0	alpha-D-Hexose 6-phosphate_c0	-430.78
cpd00499_c0	cpd00499_c0	-2	C6H12O12P2	0	D-glucose-1,6-biphosphate_c0	-643.28
cpd02074_c0	cpd02074_c0	0	C6H11NO3	0	2-Oxo-6-aminocaproate_c0	-108.81
cpd00922_c0	cpd00922_c0	-1	C6H8NO2	0	delta1-Piperideine-2-carboxylate_c0	-57.53
cpd01441_c0	cpd01441_c0	0	C14H24O12	0	Acetyl-maltose_c0	-414.21
cpd11587_c0	cpd11587_c0	0	C8H15N3O4	0	Ala-Gln_c0	-152.46
cpd00120_c0	cpd00120_c0	-4	C25H38N7O17P3S	0	Butyryl-CoA_c0	-782.59
cpd00211_c0	cpd00211_c0	-1	C4H7O2	0	Butyrate_c0	-83.51
cpd01329_c0	cpd01329_c0	0	C36H62O31	0	Maltohexaose_c0	-1010.68
cpd00907_c0	cpd00907_c0	-2	C6H12O12P2	0	alpha-D-glucose-1,6-biphosphate_c0	-643.28
cpd00355_c0	cpd00355_c0	-1	C11H14N2O8P	0	Nicotinamide ribonucleotide_c0	-337.74
cpd02016_c0	cpd02016_c0	1	C11H15N2O5	0	N-Ribosylnicotinamide_c0	-125.24
cpd11583_c0	cpd11583_c0	0	C9H18N2O3	0	Ala-Leu_c0	-113.83
cpd00107_c0	cpd00107_c0	0	C6H13NO2	0	L-Leucine_c0	-84.87
cpd00358_c0	cpd00358_c0	-3	C9H12N2O14P3	0	dUTP_c0	-773.93
cpd00978_c0	cpd00978_c0	-2	C9H12N2O11P2	0	dUDP_c0	-565.93
cpd16335_c0	cpd16335_c0	-3	C14H13O9	0	2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate_c0	-281.86
cpd03451_c0	cpd03451_c0	-2	C11H10O6	0	SHCHC_c0	-192.47
cpd00227_c0	cpd00227_c0	0	C4H9NO3	0	L-Homoserine_c0	-122.53
cpd00809_c0	cpd00809_c0	-2	C4H8NO6P	0	O-Phospho-L-homoserine_c0	-335.03
cpd15182_c0	cpd15182_c0	-1	C7H6O4F	0	3-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate_c0	10000000
cpd15176_c0	cpd15176_c0	0	C6H5O2F	0	3-Fluorocatechol_c0	-90.36
cpd02414_c0	cpd02414_c0	-1	C7H10NO5	0	L-2-Amino-6-oxopimelate_c0	-188.45
cpd02465_c0	cpd02465_c0	-2	C7H7NO4	0	tetrahydrodipicolinate_c0	-138.97
cpd15552_c0	cpd15552_c0	-2	C30H56NO10P	0	phosphatidylserine didodecanoyl_c0	-434.84
cpd15528_c0	cpd15528_c0	0	C29H58NO8P	0	phosphatidylethanolamine didodecanoyl_c0	-354.19
cpd00169_c0	cpd00169_c0	-3	C3H4O7P	0	3-Phosphoglycerate_c0	-371.9
cpd00203_c0	cpd00203_c0	-4	C3H4O10P2	0	1,3-Bisphospho-D-glycerate_c0	-586.8
cpd00242_c0	cpd00242_c0	-1	CHO3	0	H2CO3_c0	-140.26
cpd00246_c0	cpd00246_c0	0	C10H12N4O5	0	Inosine_c0	-101.08
cpd00428_c0	cpd00428_c0	0	C3H4O2	0	2-Oxopropanal_c0	-59.99
cpd00241_c0	cpd00241_c0	-3	C10H13N5O13P3	0	dGTP_c0	-684.46
cpd00421_c0	cpd00421_c0	-3	H2O10P3	0	Triphosphate_c0	10000000
cpd11592_c0	cpd11592_c0	-1	C7H11N2O5	0	gly-glu-L_c0	-194.71
cpd00280_c0	cpd00280_c0	-1	C6H9O7	0	D-Galacturonate_c0	-261.5
cpd00437_c0	cpd00437_c0	-1	C6H9O7	0	D-Tagaturonate_c0	-262.39
cpd00932_c0	cpd00932_c0	-4	C10H9O10P	0	5-O--1-Carboxyvinyl-3-phosphoshikimate_c0	-427.57
cpd00216_c0	cpd00216_c0	-2	C10H8O6	0	Chorismate_c0	-169.49
cpd00461_c0	cpd00461_c0	-1	C5H5O3	0	Oxopent-4-enoate_c0	-82.8
cpd00868_c0	cpd00868_c0	-1	C9H7O4	0	p-hydroxyphenylpyruvate_c0	-115.3
cpd15314_c0	cpd15314_c0	0	C19H40NO7P	0	1-Acyl-sn-glycero-3-phosphoethanolamine tetradecanoyl_c0	-329.7
cpd00136_c0	cpd00136_c0	-1	C7H5O3	0	4-Hydroxybenzoate_c0	-92.53
cpd17041_c0	cpd17041_c0	0	null	0	Protein biosynthesis_c0	10000000
cpd00477_c0	cpd00477_c0	-2	C7H9NO5	0	N-Acetyl-L-glutamate_c0	-193.73
cpd02552_c0	cpd02552_c0	-3	C7H9NO8P	0	n-acetylglutamyl-phosphate_c0	-408.63
cpd02612_c0	cpd02612_c0	-2	C8H14NO9P	0	N-Acetylmannosamine 6-phosphate_c0	-425.13
cpd15693_c0	cpd15693_c0	-2	C36H68NO10P	0	Dianteisopentadecanoylphosphatidylserine_c0	-428.74
cpd15699_c0	cpd15699_c0	0	C35H70NO8P	0	Dianteisopentadecanoylphosphatidylethanolamine_c0	-348.09
cpd00295_c0	cpd00295_c0	-2	C10H13N5O10P2	0	dGDP_c0	-476.46
cpd01092_c0	cpd01092_c0	-1	C4H5N4O3	0	Allantoin_c0	-116.06
cpd00388_c0	cpd00388_c0	-1	C4H7N4O4	0	Allantoate_c0	-166.94
cpd00196_c0	cpd00196_c0	-2	C2H3O5P	0	Acetylphosphate_c0	-301.65
cpd00298_c0	cpd00298_c0	-2	C10H13N2O8P	0	dTMP_c0	-358.34
cpd15556_c0	cpd15556_c0	-2	C38H68NO10P	0	phosphatidylserine dihexadec-9-enoyl_c0	-377.16
cpd15532_c0	cpd15532_c0	0	C37H70NO8P	0	phosphatidylethanolamine dihexadec-9enoyl_c0	-296.51
cpd00164_e0	cpd00164_e0	-1	C6H9O7	0	Glucuronate_e0	-261.5
cpd00164_c0	cpd00164_c0	-1	C6H9O7	0	Glucuronate_c0	-261.5
cpd00309_e0	cpd00309_e0	0	C5H4N4O2	0	XAN_e0	-27.73
cpd02513_c0	cpd02513_c0	-2	C6H12O12P2	0	Inositol 3,4-bisphosphate_c0	-644.96
cpd02484_c0	cpd02484_c0	-2	C6H11O9P	0	Inositol 3-phosphate_c0	-432.46
cpd16344_c0	cpd16344_c0	-3	C41H69N7O17P3S	0	Icosenoyl-CoA_c0	-734.31
cpd16341_c0	cpd16341_c0	-1	C20H37O2	0	Icosenoic acid_c0	-35.23
cpd15547_c0	cpd15547_c0	-2	C42H82O13P2	0	Phosphatidylglycerophosphate dioctadecanoyl_c0	-618.92
cpd15540_c0	cpd15540_c0	-1	C42H82O10P	0	Phosphatidylglycerol dioctadecanoyl_c0	-406.42
cpd15348_c0	cpd15348_c0	-1	C24H48O9P	0	2-Acyl-sn-glycero-3-phosphoglycerol octadecanoyl_c0	-394.89
cpd00105_c0	cpd00105_c0	0	C5H10O5	0	D-Ribose_c0	-181.62
cpd15544_c0	cpd15544_c0	-2	C34H62O13P2	0	Phosphatidylglycerophosphate ditetradec-7-enoyl_c0	-587.16
cpd15537_c0	cpd15537_c0	-1	C34H62O10P	0	Phosphatidylglycerol ditetradec-7-enoyl_c0	-374.66
cpd00081_c0	cpd00081_c0	-1	HO3S	0	Sulfite_c0	-126.15
cpd00706_c0	cpd00706_c0	-1	C3H3O3S	0	Mercaptopyruvate_c0	-108.164
cpd00268_c0	cpd00268_c0	-1	HO3S2	0	H2S2O3_c0	-122.7
cpd15320_c0	cpd15320_c0	-1	C20H38O9P	0	1-Acyl-sn-glycero-3-phosphoglycerol tetradec-7-enoyl_c0	-379.67
cpd11482_c0	cpd11482_c0	-2	C21H40N2O9PRS	0	(R)-3-Hydroxydecanoyl-[acyl-carrier protein]_c0	10000000
cpd11487_c0	cpd11487_c0	-2	C21H38N2O9PRS	0	3-oxodecanoyl-acp_c0	10000000
cpd00082_c0	cpd00082_c0	0	C6H12O6	0	D-Fructose_c0	-219.17
cpd15294_c0	cpd15294_c0	-1	C25H45N2O8PRS	0	Tetradecenoyl-ACP_c0	10000000
cpd15716_c0	cpd15716_c0	-2	C40H78O13P2	0	Diisoheptadecanoylphosphatidylglycerophosphate_c0	-625.78
cpd15722_c0	cpd15722_c0	-1	C40H78O10P	0	Diisoheptadecanoylphosphatidylglycerol_c0	-413.28
cpd00207_c0	cpd00207_c0	0	C5H5N5O	0	Guanine_c0	28.4
cpd00180_c0	cpd00180_c0	-2	C2O4	0	Oxalate_c0	-161
cpd00501_c0	cpd00501_c0	-2	C6H11O9P	0	beta-D-Glucose 1-phosphate_c0	-430.78
cpd00417_c0	cpd00417_c0	0	C5H12O5	0	L-Lyxitol_c0	-189.02
cpd11479_c0	cpd11479_c0	-2	C17H31N2O9PRS	0	D-3-Hydroxyhexanoyl-[acp]_c0	10000000
cpd11486_c0	cpd11486_c0	-2	C17H30N2O9PRS	0	3-Oxohexanoyl-[acp]_c0	10000000
cpd01560_c0	cpd01560_c0	-2	C24H39N8O17P3S	0	beta-Alanyl-CoA_c0	-785.19
cpd00663_c0	cpd00663_c0	-3	C24H35N7O17P3S	0	Acrylyl-CoA_c0	-764.06
cpd02693_c0	cpd02693_c0	-2	C7H10O5	0	3-Isopropylmalate_c0	-199.76
cpd01710_c0	cpd01710_c0	-2	C7H8O4	0	2-Isopropylmaleate_c0	-143.02
cpd15706_c0	cpd15706_c0	0	C35H68O5	0	1,2-Diisohexadecanoyl-sn-glycerol_c0	-149.34
cpd15682_c0	cpd15682_c0	-1	C35H68O8P	0	1,2-diisohexadecanoyl-sn-glycerol 3-phosphate_c0	-361.84
cpd00841_c0	cpd00841_c0	-3	C6H11O10P2	0	5-diphosphomevalonate_c0	-578.27
cpd15345_c0	cpd15345_c0	-1	C20H38O9P	0	2-Acyl-sn-glycero-3-phosphoglycerol tetradec-7-enoyl_c0	-379.01
cpd00209_c0	cpd00209_c0	-1	NO3	0	Nitrate_c0	-26.61
cpd01844_c0	cpd01844_c0	-2	C3H5O5P	0	Propionyl phosphate_c0	-300.03
cpd00497_c0	cpd00497_c0	-2	C10H11N4O9P	0	XMP_c0	-364.43
cpd16343_c0	cpd16343_c0	-4	C43H74N7O17P3S	0	Behenoyl-CoA_c0	-753.43
cpd05196_c0	cpd05196_c0	-1	C22H43O2	0	Docosanoate_c0	-54.35
cpd15311_c0	cpd15311_c0	0	C39H76O5	0	1,2-Diacyl-sn-glycerol dioctadecanoyl_c0	-139.24
cpd03293_c0	cpd03293_c0	0	C16H28N4O4S	0	Biocytin_c0	-135.91
cpd11434_c0	cpd11434_c0	-3	C38H65N7O17P3S	0	fa12coa_c0	-763.34
cpd15672_c0	cpd15672_c0	-1	C20H40O7P	0	1-anteisoheptadecanoyl-sn-glycerol 3-phosphate_c0	-343.64
cpd02333_c0	cpd02333_c0	-2	C7H3NO4	0	Quinolinate_c0	-119.77
cpd00280_e0	cpd00280_e0	-1	C6H9O7	0	D-Galacturonate_e0	-261.5
cpd15604_c0	cpd15604_c0	0	C8H16N2O3	0	Gly-Leu_c0	10000000
cpd15355_c0	cpd15355_c0	-1	C19H38O7P	0	2-hexadecanoyl-sn-glycerol 3-phosphate_c0	-343.45
cpd01262_c0	cpd01262_c0	0	C18H32O16	0	Amylotriose_c0	-535.24
cpd03161_c0	cpd03161_c0	1	C8H12N	0	Phenethylamine_c0	28.59
cpd00045_c0	cpd00045_c0	-4	C10H11N5O10P2	0	Adenosine 3-5-bisphosphate_c0	-470.35
cpd11586_c0	cpd11586_c0	-1	C8H13N2O5	0	ala-L-glu-L_c0	-194.9
cpd11470_c0	cpd11470_c0	-2	C19H36N2O8PRS	0	Octanoyl-ACP_c0	10000000
cpd03846_c0	cpd03846_c0	-1	C8H15O2	0	octanoate_c0	-77.03
cpd09879_c0	cpd09879_c0	-1	C11H18N3O7S	0	S-(Hydroxymethyl)glutathione_c0	-251.32
cpd00759_c0	cpd00759_c0	-1	C11H16N3O7S	0	S-Formylglutathione_c0	-253.14
cpd02599_c0	cpd02599_c0	1	C8H12NO2	0	Octopamine_c0	-48.93
cpd02361_c0	cpd02361_c0	0	C8H8O2	0	4-Hydroxyphenylacetaldehyde_c0	-36.66
cpd01017_c0	cpd01017_c0	0	C5H10N2O3S	0	Cys-Gly_c0	-113.974
cpd02978_c0	cpd02978_c0	-3	C9H13N5O13P3	0	7,8-Dihydroneopterin 3'-triphosphate_c0	-704.45
cpd02961_c0	cpd02961_c0	0	C9H13N5O4	0	Dihydroneopterin_c0	-75.95
cpd09255_c0	cpd09255_c0	-2	C9H6O6	0	2-Hydroxy-6-ketononatrienedioate_c0	-167.42
cpd00070_c0	cpd00070_c0	-5	C24H33N7O19P3S	0	Malonyl-CoA_c0	-863.66
cpd01801_c0	cpd01801_c0	0	C6H5NCl2	0	3,4-Dichloroaniline_c0	24.84
cpd02583_c0	cpd02583_c0	-1	C9H6NO3Cl2	0	N-(3,4-Dichlorophenyl)-malonamate_c0	-90.88
cpd15344_c0	cpd15344_c0	-1	C20H40O9P	0	2-Acyl-sn-glycero-3-phosphoglycerol tetradecanoyl_c0	-401.37
cpd15692_c0	cpd15692_c0	-2	C36H68NO10P	0	Diisopentadecanoylphosphatidylserine_c0	-428.74
cpd15698_c0	cpd15698_c0	0	C35H70NO8P	0	Diisopentadecanoylphosphatidylethanolamine_c0	-348.09
cpd11593_c0	cpd11593_c0	-1	C7H11N2O5	0	ala-L-asp-L_c0	-196.52
cpd08746_c0	cpd08746_c0	-3	C28H43N7O17P3S	0	3-Isopropylbut-3-enoyl-CoA_c0	-760.21
cpd08747_c0	cpd08747_c0	-1	C7H11O2	0	3-Isopropylbut-3-enoic acid_c0	-61.13
cpd00653_e0	cpd00653_e0	-1	C6H11O7	0	D-Galactonate_e0	-268.66
cpd00653_c0	cpd00653_c0	-1	C6H11O7	0	D-Galactonate_c0	-268.66
cpd00251_c0	cpd00251_c0	-2	C15H21N5O14P2	0	ADPribose_c0	-585.97
cpd00254_e0	cpd00254_e0	2	Mg	0	Mg_e0	10000000
cpd00254_c0	cpd00254_c0	2	Mg	0	Mg_c0	10000000
cpd00284_c0	cpd00284_c0	-3	C6H10O10P	0	6-Phospho-D-gluconate_c0	-481.16
cpd01419_c0	cpd01419_c0	0	C3H7N3O3	0	Ureidoglycine_c0	-128.73
cpd15313_c0	cpd15313_c0	0	C17H36NO7P	0	1-Acyl-sn-glycero-3-phosphoethanolamine dodecanoyl_c0	-332.94
cpd00334_c0	cpd00334_c0	0	C3H6O2	0	L-Lactaldehyde_c0	-70.47
cpd00159_c0	cpd00159_c0	-1	C3H5O3	0	L-Lactate_c0	-123.17
cpd02849_c0	cpd02849_c0	-4	C32H48N7O20P3S	0	3-Hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA_c0	-871.98
cpd15170_c0	cpd15170_c0	-3	C30H45N7O18P3S	0	7-Methyl-3-oxo-6-octenoyl-CoA_c0	-784.52
cpd12064_c0	cpd12064_c0	0	C8H14NO4R	0	O-Acylcarnitine_c0	10000000
cpd00049_c0	cpd00049_c0	-1	CO2R	0	Carboxylic acid_c0	10000000
cpd00266_c0	cpd00266_c0	0	C7H15NO3	0	Carnitine_c0	-65.83
cpd03526_c0	cpd03526_c0	-2	C9H11NO6	0	N-Succinyl-L-glutamate 5-semialdehyde_c0	-217.24
cpd03525_c0	cpd03525_c0	-3	C9H10NO7	0	N-Succinyl-L-glutamate_c0	-269.94
cpd11825_c0	cpd11825_c0	-1	C29H53N2O8PRS	0	Octadecenoyl-ACP_c0	10000000
cpd00422_c0	cpd00422_c0	-4	C30H38N7O17P3S	0	Cinnamoyl-CoA_c0	-731.35
cpd01203_c0	cpd01203_c0	0	C14H12O2	0	Pinosylvin_c0	0.2
cpd15720_c0	cpd15720_c0	-2	C36H70O13P2	0	Dianteisopentadecanoylphosphatidylglycerophosphate_c0	-632.26
cpd15726_c0	cpd15726_c0	-1	C36H70O10P	0	Dianteisopentadecanoylphosphatidylglycerol_c0	-419.76
cpd02642_c0	cpd02642_c0	-3	C12H13NO9P	0	N-5-phosphoribosyl-anthranilate_c0	-393.15
cpd00956_c0	cpd00956_c0	-3	C12H13NO9P	0	1-(2-carboxyphenylamino)-1-deoxyribulose 5-phosphate_c0	-392.53
cpd01530_c0	cpd01530_c0	0	CH2Cl2	0	Dichloromethane_c0	-15.8
cpd00055_c0	cpd00055_c0	0	CH2O	0	Formaldehyde_c0	-31.2
cpd00099_c0	cpd00099_c0	-1	Cl	0	Cl-_c0	10000000
cpd15701_c0	cpd15701_c0	0	C37H72O5	0	1,2-Diisoheptadecanoyl-sn-glycerol_c0	-146.1
cpd03646_c0	cpd03646_c0	0	C8H13N3O3	0	gamma-Glutamyl-3-aminopropiononitrile_c0	-100.49
cpd00342_c0	cpd00342_c0	0	C7H14N2O3	0	N-Acetylornithine_c0	-115.26
cpd00064_c0	cpd00064_c0	1	C5H13N2O2	0	Ornithine_c0	-85.66
cpd15717_c0	cpd15717_c0	-2	C40H78O13P2	0	Dianteisoheptadecanoylphosphatidylglycerophosphate_c0	-625.78
